"zielkreis_ags","p_x18_bis_24_jahre","p_x30_bis_49_jahre","p_wanderungssaldo_18_bis_49"
"1001",27.2652485603479,-5.26952159240611,-1.0438830451417
"1002",43.9628572252502,-10.6935047782803,1.9421583622056
"1003",16.9552426508567,-3.41755713016336,0.699963234254362
"1004",-3.43380389164441,0.647599634796271,-0.289784750582939
"10041",5.40984791011885,-3.27828499820981,-1.86870357133967
"10042",-13.1377690374741,1.02998946057296,-2.03033371303211
"10043",-4.89227584909211,1.48734136107972,-0.0345647007993087
"10044",-9.5233769379845,1.58104082413833,-0.709385588623124
"10045",-2.31365682841421,2.48508946322068,0.600942148227019
"10046",-15.3297682709447,2.85359100412499,-0.677095198319285
"1051",-14.8148148148148,4.9470702640613,0.208834536220262
"1053",-19.4842571806827,8.52519885657469,2.9892836999436
"1054",-16.2293488824101,3.36148067148614,-0.892692439455029
"1055",-20.6489675516224,8.45755639813709,2.87793839301174
"1056",-12.3416339012669,4.95803551672147,1.11443517206389
"1057",-28.4658843980878,10.5868353317036,3.26937698465942
"1058",-25.3140155435158,6.9398276123494,0.471054768493334
"1059",-19.0868899846965,7.68793166995176,3.42161752126406
"1060",-14.5279723958005,6.60156749040454,3.09919731364567
"1061",-15.5294219005772,7.42404629559126,3.00698124316595
"1062",-25.9215012817641,7.30150061116746,1.05116427869564
"11000",15.6136109785578,-6.62989804829899,-0.368733851274392
"12051",21.1442786069652,3.25408557115874,6.84093520134879
"12052",12.1292944687877,-3.90452465504143,-1.85423957757721
"12053",4.53028135431569,-0.380843568504237,-0.438774132577292
"12054",19.8180068247441,-4.36816350028785,-0.0178225888583359
"12060",-7.17352010845007,10.8479261980423,7.78641979557422
"12061",-7.73968717075938,9.59756910990884,7.15330284078534
"12062",-23.4730142987024,5.42458082784512,1.3677792907175
"12063",-14.1537995761429,10.9844642571139,6.91241211643341
"12064",-19.2969956062225,10.8988327133728,6.56543048333965
"12065",-14.7753050088897,8.2124143490528,4.58123433631353
"12066",-13.8829560017087,3.88544486160831,1.10323875417179
"12067",-15.958388667552,8.31017737034825,4.7623808571619
"12068",-5.99781897491821,5.57811697708071,3.5393998763834
"12069",-25.6242401571121,12.0837017388742,5.56015646566766
"12070",-13.3392839432709,5.20968439256377,1.87283980387429
"12071",-27.588635830007,8.07107875774927,2.71889720144084
"12072",-11.636065957198,11.9006497244839,8.1902212970535
"12073",-15.9536367780165,5.61164857138834,2.24889930632543
"13003",38.8468848124277,-6.23942470389171,2.34291799787007
"13004",9.79687219126371,-0.864317574971833,1.66759920569617
"13071",-18.188208417538,4.64804932777704,0.723722487902482
"13072",-31.07087271761,8.95255748979153,3.97127366118139
"13073",-16.8615670707721,5.6142313235389,1.65736790285527
"13074",-17.3656334114787,5.83780080182958,1.69926191568325
"13075",5.30103699117784,2.31316227830737,0.768798604334841
"13076",-25.2624293459453,6.40787721328297,2.11368421052632
"14511",16.2541892240268,-3.57285546800804,-0.0623743849192598
"14521",-20.2910996608975,1.98123194003376,-1.64943721919228
"14522",-15.7917790534154,3.89740348659609,-0.197261772231011
"14523",-15.4107331223629,1.87108964320636,-1.10525653441889
"14524",-15.2677750106572,1.5159924354547,-1.40609446381057
"14612",30.1787723465433,-6.38593232677206,0.55640550637789
"14625",-23.1551204819277,5.07545836700876,0.722993935425534
"14626",-19.5260548905816,3.38492303205782,-0.868457024224298
"14627",-22.07607755959,5.82281858727557,1.45496659416164
"14628",-18.919863672114,5.08216365289545,1.4820542560732
"14713",44.8869957257451,-6.19858156028369,5.08075148790372
"14729",-18.3884118310348,8.5268289368641,4.53416393959705
"14730",-15.0484895775276,6.16224648985959,3.47513960573169
"15001",-6.49752475247525,0.440304041527623,-0.746729838294366
"15002",23.5753406485114,-6.54223387164962,-1.53831810553795
"15003",23.527445203619,-5.0585326470885,-0.443607449257167
"15081",-20.8723575060209,3.19616460247703,-0.725070374477523
"15082",-13.834290898095,4.44302591849555,1.66376475140259
"15083",-21.2192424661322,5.87315348394445,2.24894982959499
"15084",-16.0028608466318,3.88007546398268,0.790826413602214
"15085",-12.5756950178915,2.70233752195649,-0.0251770787874719
"15086",-21.8085591751072,6.80466704807476,2.56348634142434
"15087",-17.7750625472741,3.10666419615836,-0.116189360772613
"15088",-17.4866748667487,6.41397771435022,2.93416354718753
"15089",-10.6635071090047,3.64726649706661,1.04092372342271
"15090",-17.0839853938445,2.62876492603814,-0.612082062716551
"15091",-18.8348229063224,5.65483219187069,2.07800030115946
"16051",23.7506680919294,-4.85663118230176,0.353274199282651
"16052",2.11062590975255,-0.538399766389254,-0.421590714464514
"16053",31.2222222222222,-9.81795055250815,-2.24893788608153
"16054",-14.3394452280207,-0.580720092915215,-2.46431669426701
"16055",15.9530747963835,-2.33351908609641,-0.603665898364614
"16061",-20.2527322404372,0.914063727380493,-2.54657984656051
"16062",-19.3089430894309,0.831767653045248,-3.977588640349
"16063",-17.4321455990607,0.612816621921326,-2.51912126050849
"16064",-17.9503235232728,2.79090394702635,-0.738393029569801
"16065",-19.3301530510833,2.82120859714864,-0.742858065662193
"16066",-17.4156289478433,1.39655938551387,-2.00366384245477
"16067",-18.2850567812297,1.86222920795462,-2.00057643727854
"16068",-22.4205716714483,5.94848999869264,1.62214056344556
"16069",-20.7795401450879,0.562311098615309,-2.76920856560408
"16070",-14.2865940020937,2.82822926333466,-1.11042832346885
"16071",-21.5943933420937,4.15158611879923,-0.210532034826073
"16072",-14.6004432277408,-0.114508187335394,-3.29194278238864
"16073",-16.0853988447759,1.15875756303175,-1.85413366191398
"16074",-15.3476024556164,4.49091039735575,1.48706457526991
"16075",-15.4304517965137,1.99302441454908,-1.22214770102094
"16076",-24.0898463593854,3.72717747891654,-0.524521374246001
"16077",-17.1223785505707,2.1989731667151,-0.90070458342413
"2000",23.430412705145,-8.04298353433693,0.875048864640696
"3101",29.4764945701194,-9.2263507449291,-0.61340003599593
"3102",-11.2796577207312,-1.93699082777873,-5.46310000842328
"3103",-1.72542436112666,-3.03290080401096,-3.28017192625269
"3151",-25.3933839229986,5.0810858452318,-0.369824727330047
"3153",-12.9442843419789,3.02020115679403,-1.35348522445297
"3154",-19.9906084389884,3.58118204771474,-1.04412782511157
"3155",-14.2150247413405,3.80110951304705,-0.450328739980186
"3157",-21.0558624923266,5.07320155882456,-0.198035487959442
"3158",-20.2863394216134,6.49718685632923,0.454612929562829
"3159",6.85640724260488,-13.1299929665438,-9.58576756144437
"3241",9.50627328394639,-3.18434893598292,0.117950677744594
"3251",-13.0252100840336,6.95385793605208,3.13865592862838
"3252",-14.0790140790141,2.80648502806485,-0.908340214698596
"3254",0.843576765485659,1.66065667109508,-0.253559820152216
"3255",-12.8080808080808,2.37213766625531,-1.66824711129842
"3256",-12.8695041068213,4.93259027836415,0.282223557473462
"3257",-18.8183496662406,4.94236697493634,-0.449541686768124
"3351",-17.1956388107024,4.87720479584011,0.431179933260845
"3352",-18.4696182847754,5.79680493751385,1.44952299587071
"3353",-17.1615846232202,8.85182374102939,3.71929468648036
"3354",-31.0584389047814,9.16860916860917,0.935959292362045
"3355",0.259544758493602,2.79847572386105,1.30049043919105
"3356",-21.0504484886193,7.38965448372279,1.92206115382358
"3357",-14.4934066264155,4.49777308954524,0.640879931302723
"3358",-14.5358818816527,3.93920379279091,0.0153450723136533
"3359",-12.3209469191086,3.94632067075741,0.555159627759014
"3360",-14.2114062790266,7.13476783691959,1.43330479133316
"3361",-12.2324159021407,6.1998541210795,2.33985149105842
"3401",-2.74477103745396,0.640982389852237,-0.230501051661048
"3402",-4.96514847703619,-1.01874490627547,-3.4733119912958
"3403",31.5702867889046,-7.03477807164319,2.70795977644259
"3404",34.6919889793257,-12.6700602513691,-3.01326601975697
"3405",2.6530612244898,-3.66037465011125,-3.86418895449809
"3451",-19.2458246346555,6.5274990996553,1.22441614682683
"3452",-18.4756232075888,3.57145964381107,-1.607835158749
"3453",-11.196391834151,2.37100598396748,-1.02262036241666
"3454",-13.5583541685959,3.178645817909,-0.416977012152811
"3455",-18.1622112492196,7.4284850926672,2.80471414131316
"3456",-15.5480353449897,2.75502154256933,-1.09797691912349
"3457",-14.4269016584052,3.46415909329817,-0.64475731706561
"3458",-20.6739412182784,8.34727715241862,2.3656185545313
"3459",-16.243730818175,4.6786210961604,0.369905461866385
"3460",-8.78359130187067,0.107137621093706,-3.23178305998274
"3461",-13.0724740321058,4.57224539348724,0.0688938158405672
"3462",-16.7320994578426,5.469726056617,0.354924578527063
"4011",7.50513290050497,-6.9526029231566,-3.62149167993506
"4012",2.58654994031039,-3.84461753545037,-3.59934079488813
"5111",29.6130680781164,-8.88385111467575,3.16064592431827
"5112",0.412457341740683,-2.86253346624349,-2.13148931383039
"5113",8.15990956271517,-5.08423750068153,-1.7965475806688
"5114",-6.33277937251347,-1.29508825786646,-2.82664122176565
"5116",-2.82826998855981,-4.15631041148854,-4.27333630305095
"5117",-8.84939470876108,0.643562763458506,-1.8748095065955
"5119",-3.41387286458769,-0.812560942070655,-1.07243118792795
"5120",-6.10123531184092,-1.10238047874809,-2.30711563031244
"5122",-4.67111203722998,1.28021813586938,-0.345014013971289
"5124",4.06932356084898,-4.98588140379185,-3.86260677799477
"5154",-14.6648442394214,4.32105095251117,0.233285556451372
"5158",-13.6462605701555,3.8747692273677,0.276070822025522
"5162",-13.7665492205851,2.65355805243446,-0.412306462587615
"5166",-18.3095803642122,6.12265293405288,0.733881711435387
"5170",-14.8342059336824,4.66705481036941,0.683898922734398
"5314",18.2858455261487,-9.55120346211478,-3.25693268069893
"5315",35.3825303039532,-9.7096922657587,2.95932040077385
"5316",-1.53061224489796,-1.42320638115956,-0.791045504282797
"5334",13.3606774468329,-4.8381258164534,-3.04625327854911
"5358",-10.0146506913922,5.01497741111766,1.70737642464207
"5362",-8.73880150087388,4.91609811391143,1.92119854060731
"5366",-12.7600937026319,6.83397556236209,2.52932770415288
"5370",-14.4800966058567,5.9551550929522,2.01896552456975
"5374",-13.9657213843436,3.97909819417261,-0.33118660569641
"5378",-19.0930294961504,5.68946053706106,0.265196143926603
"5382",-13.9345091869313,4.45803029292053,0.351438875395599
"5512",-6.09637617798504,1.26889318863745,0.0605011355597751
"5513",0.587007565875294,-2.67728681825598,-2.43477692494444
"5515",51.430850533453,-10.6332361033534,3.39159962500273
"5554",-14.3158898882529,3.06246301503587,-0.821529902025979
"5558",-21.62378252653,6.08343197388715,0.300313183748767
"5562",-9.80090885387567,2.92649192052087,0.0360652281264391
"5566",-15.201864608213,3.68225770182145,-0.816738795817717
"5570",-17.2676970043885,4.50260950151205,-0.220958841936794
"5711",22.1473643603097,-5.28989233238287,0.529912146144192
"5754",-14.6550837118372,1.82494053294042,-2.07521008012358
"5758",-12.6707519468914,3.23012762138549,-0.512694044961321
"5762",-17.8564585967736,2.92196007259528,-1.78788950449919
"5766",-12.2565760514852,2.17347176219545,-1.48277407481573
"5770",-13.1155654540955,1.97958291872654,-1.43272798878262
"5774",0.525254223043953,-1.32813045081681,-2.07890560469239
"5911",20.6051670878967,-4.21634747635715,0.629975709308697
"5913",10.1740504947296,-5.79341032509258,-2.43905997260958
"5914",-6.72501823486506,-4.66996189887756,-5.80905930509771
"5915",-7.2034734556937,-0.140820986350423,-3.07787880499238
"5916",-1.15388649952796,-1.13964258868602,-1.21757261679185
"5954",-4.58588872313387,1.82319459267165,0.00906191097578657
"5958",-14.6508728179551,2.16594034381453,-1.64276236810514
"5962",-14.305158568123,1.01756287084881,-2.80165742247517
"5966",-14.5986847317962,1.0106949906281,-2.71165290842772
"5970",-5.17055388163523,-1.26821916297535,-3.73615646535194
"5974",-15.9448275862069,2.99739381016139,-1.00789975483519
"5978",-13.2286669574066,3.38989617232295,-0.285197670505427
"6411",36.7945936510311,-12.680121389614,-1.6362995742038
"6412",32.7602358516559,-11.2889969714369,1.96793361899878
"6413",16.4441147378833,-8.34667079697799,-1.22666156885235
"6414",15.1222473646448,-6.16183267889549,-0.903556223687377
"6431",-11.9820497050047,4.18408673065473,0.835536706894596
"6432",-12.3940554975038,1.5356494135309,-2.1966423569039
"6433",-5.01381941113319,-0.545431211498973,-2.0777533152903
"6434",-20.2252324893834,5.36182349801222,-0.65652963299183
"6435",-9.09221385001794,3.04238491706732,0.117784615031041
"6436",-15.7975958414555,0.597237775289287,-2.46771217712177
"6437",-17.3765015738421,3.4771754636234,-1.46073543159863
"6438",-5.59842249657064,0.0525273536193973,-0.914570775306589
"6439",-16.1790567545963,4.0372941415667,-0.774863430320406
"6440",-13.2255269997112,3.45336173069832,-0.127565169162507
"6531",22.4600496201439,-4.92704187985598,-1.69333904492017
"6532",-7.82373901688688,2.23153140512985,0.0415709440980199
"6533",-11.457436976129,1.37413062674247,-1.72362401669194
"6534",16.8180042960359,-2.01297482216984,-1.30640075417723
"6535",-17.0331281149223,4.63815734886577,-0.117453605825699
"6611",21.4883564764851,-10.921125709031,-4.53065610315462
"6631",-6.09990719992757,0.362221425584035,-1.46621990922269
"6632",-13.901666155576,1.64228781641412,-1.97107775188997
"6633",-12.0440649378031,4.82869792920341,1.80568729744684
"6634",-13.2303581321081,3.99302243179155,0.278681194837967
"6635",-16.1845359716099,2.31558605983874,-1.67413140844458
"6636",-11.1270210607959,5.45496137535413,1.58137696073301
"7111",19.9479618386817,-10.5865585236122,-4.35557663092635
"7131",-5.76896018010412,5.88998088998089,3.49264871996458
"7132",-13.0817610062893,4.34129658375295,0.264111388978302
"7133",-14.4086488050042,4.15552158960642,0.378610957779571
"7134",-9.67943380516236,1.68998416976854,-1.12862099235046
"7135",-17.1942717166007,3.2441200324412,-1.52758132956153
"7137",-9.58857708642747,2.43476969899417,0.496590572190928
"7138",-12.1391365763221,4.41731327233455,0.671800062661172
"7140",-14.5644407804342,5.51010318485559,1.19256774743119
"7141",-13.9069342187575,6.51806822019588,2.58478926472058
"7143",-15.2746982015275,4.42332125547033,0.48049553713656
"7211",18.4468230471419,-10.3860427008531,-6.50342213617648
"7231",-16.0406255037885,3.64739307379252,-0.538527818808469
"7232",-12.7132077864435,3.60345932094811,0.300704001132062
"7233",-15.365733922435,4.38481484718702,0.772886013625694
"7235",-16.290079621261,4.32965229732127,0.630459203558082
"7311",-8.44704353476283,-4.76712106458942,-5.41706111286421
"7312",12.8205128205128,-10.1969257595572,-7.31262424361579
"7313",25.6320769350085,-2.37893846479171,0.6471730305348
"7314",-0.564971751412429,-7.3928915912726,-5.82075715436405
"7315",47.689977278465,-11.0504306122151,4.06266725052304
"7316",-13.4901418194396,2.36406619385343,-0.349831855011623
"7317",1.1836070424619,-1.82188150671967,-1.5881658952718
"7318",-13.208722741433,-1.99634314713236,-2.15892642476877
"7319",-6.72015360351094,-3.66917889726299,-6.2195934924755
"7320",-4.46505237849905,0.568211167932228,-1.29133963909573
"7331",-16.6864791088804,6.37809231383709,1.71122632238826
"7332",-21.4811585779328,7.71760805946184,1.77267435707482
"7333",-19.3481939233429,5.43838705398594,-0.228542781734271
"7334",-12.8171247357294,3.77891442094816,-0.0553582530638664
"7335",-18.1028833551769,1.97858472998138,-1.95796621466808
"7336",-14.1416730752798,3.96625081127858,-0.2974180894505
"7337",-15.351234065636,6.60688655095367,2.03945976976765
"7338",-15.8534581895844,5.21256651169847,0.867665978517787
"7339",-19.5317044793485,5.44744554584054,-0.584659207412703
"7340",-17.2959149337102,5.35105471385075,0.609373268825941
"8111",22.321961366,-15.2990614227121,-4.30150341465769
"8115",-11.3250452552997,-1.81647481427055,-3.3823989978077
"8116",-4.01142808948489,-0.935914238666532,-1.42714304614791
"8117",-10.0457529341556,1.30107835137936,-1.90372905545931
"8118",-8.08577568064509,-1.15926341672012,-2.18265743488295
"8119",-10.2652825836217,1.91919066173694,-0.696309958167943
"8121",3.88789199350594,-8.97939233401132,-6.29302719126187
"8125",-10.2011425279631,2.83430161834973,0.353134427570691
"8126",-9.65207631874298,1.90268700072622,-0.454043326031193
"8127",-11.240564489662,1.6832907289526,-0.785237534354142
"8128",-13.6449830983593,3.14354889097157,-1.47237285402717
"8135",-13.5175472261311,2.09431992968578,-1.84051800603158
"8136",-10.4020897471779,1.78680472587283,-1.64801935288781
"8211",-11.9094103865677,-0.274962683635792,-3.41508848183794
"8212",34.2179870845803,-10.172567319289,-0.143510457128643
"8215",-12.0410062794143,3.66931256552344,0.693859850514018
"8216",-15.8325488965589,2.15277613493885,-2.08823575246614
"8221",42.7088027640078,-13.1261035219775,0.936665470923512
"8222",26.6172752911607,-9.89939515516246,-0.753510513936423
"8225",-16.0840932117528,3.08009444024976,-1.53618702210723
"8226",-8.4575880632795,2.07804130649869,-0.127003635991192
"8231",1.79378155726814,-6.9423929098966,-5.88270694791322
"8235",-13.5256211447672,4.44177671068427,0.27239731725453
"8236",-15.3701994349808,3.89070336063965,-0.430325128079878
"8237",-13.9823242316317,2.52128927253175,-1.43833652449797
"8311",44.5974416854778,-7.82062087371822,5.73298207504294
"8315",-13.3513351335134,5.01735769961355,1.30643835203671
"8316",-12.927241962775,5.14012110970286,1.53532926137312
"8317",-11.3659376265695,2.78386272362176,-0.474361347649019
"8325",-16.4688786631146,2.45015101953854,-1.46750014188537
"8326",-10.5291005291005,1.59914712153518,-1.52439024390244
"8327",-14.0749369054552,1.20380632093859,-2.38925164056491
"8335",11.7161639955044,2.09548163789819,2.6590769395227
"8336",-7.6458444835232,3.84168167620437,2.44685540261666
"8337",-13.5478990440822,3.48920211802559,0.570057635275027
"8415",-7.64254689954718,1.54059275548681,-1.23499373582632
"8416",23.650786301835,-4.34921840672639,-0.580554522540391
"8417",-9.54981507165973,2.87436773242249,-0.254343285636487
"8421",23.3829281922325,-10.4921972141889,-1.80493700972638
"8425",-12.5022838201133,4.05855983268619,0.348460964075334
"8426",-12.3107508793393,3.25923841680735,0.212066859826361
"8435",-13.996346443155,2.23840678105584,-0.726045883940621
"8436",-6.02430200013653,2.71331458040319,0.473831893328595
"8437",-11.965909523266,3.16714075010535,-1.26074118310607
"9161",7.53152238300753,-8.52934188643383,-4.98881272582086
"9162",37.3102677137018,-12.5884700526923,2.43716014063899
"9163",18.9312567132116,-3.71462434596595,2.6597656530803
"9171",-6.14392909301506,4.46878723989367,1.87704598011833
"9172",-4.72832622717831,2.57825928433773,0.972449127018527
"9173",-12.8781864690835,4.58982182245645,0.53477811091824
"9174",-7.50529340592862,0.937638884372324,-0.506375227686703
"9175",-14.2995169082126,3.1142194435614,-1.75205985415286
"9176",-8.88262910798122,2.99822451509162,-0.587430475000744
"9177",-7.05329153605016,2.6444170884056,-0.232575587065796
"9178",6.37484062898428,-1.19864429197322,-0.255926010907743
"9179",-12.2649109648026,2.03162120095027,-1.9443019542303
"9180",-6.71273445212241,4.2317909433496,1.83891623008943
"9181",-15.7789583617128,8.48888344293319,2.7616305391065
"9182",-12.2149328334895,5.15984700873205,0.414623593885203
"9183",-6.1004004843066,3.63570764469978,1.26328271081315
"9184",-7.17908186787855,1.89961219535265,-1.59943811043772
"9185",-5.96606458675424,3.74116891457932,1.30679211871006
"9186",-7.75706289391335,3.65072536507254,1.18867955146617
"9187",-9.8611566633869,5.42516076961129,2.02364446057025
"9188",-22.5077575280801,10.1706446730815,0.766123415517482
"9189",-10.114073484547,4.53101094503943,1.21527441992405
"9190",-12.211260827719,5.7490104659916,1.64227175611467
"9261",20.4504271291742,-5.69440050616893,-0.0168725113045826
"9262",12.4037958604199,-8.53097995955139,-7.48011678244236
"9263",8.68325557283567,-2.50641175099091,-0.0998601957259836
"9271",-0.575594781273983,2.47608252708848,1.02663151758759
"9272",-7.3324248913114,3.25262751316298,0.360126764621147
"9273",-8.83073353100425,1.95126407977342,-0.688545190081507
"9274",-9.97514724406768,5.11752073605611,1.5341673925093
"9275",-6.62645484665704,3.19162517553938,0.223571101199459
"9276",-8.65265760197775,2.38771561483677,-0.51300743860786
"9277",-8.01521532400489,4.03321970175217,1.1418017722947
"9278",-10.4902261795108,4.47307210592235,0.871263331831155
"9279",-7.60984280397711,3.72892347600519,0.717882781527912
"9361",7.21185655683472,-0.77348965966455,0.0912170966901225
"9362",46.2058707975529,-12.9586737866993,2.23165989750437
"9363",2.69221136989732,-5.74283700294398,-3.79170225431581
"9371",-12.3739688359303,4.49692116358783,0.119825055419088
"9372",-4.99873449759555,1.87653603554522,-0.208323317789209
"9373",-7.01595564105466,3.84335722447284,0.846845219276455
"9374",-10.2287371134021,3.53933031098385,0.0787748928661457
"9375",-10.6488795272366,6.53546895855715,2.29717088183685
"9376",-8.22823470231037,3.48584567354343,0.344906875143711
"9377",-7.17859473569719,1.97569041790147,-0.224268673871298
"9461",21.0661789609158,-5.43361308370992,-0.450719162192616
"9462",23.9808153477218,-10.8810453663449,-6.87344881241722
"9463",14.4661027338482,-2.17905615739011,0.600647654862634
"9464",7.60719225449516,-4.50332854718705,-2.57473507331219
"9471",-14.4153957879448,3.67694236331152,-0.430012161281436
"9472",-14.4029610556807,4.4,0.282084605232669
"9473",-16.0996780064399,3.99489541141874,-0.0634872263700543
"9474",-13.4247357897744,3.31139118567874,-1.22621945721756
"9475",-15.1233420106607,5.37043146742916,0.170740036099322
"9476",-15.7339609483961,1.62777405005095,-2.67536159184015
"9477",-11.4149914290167,2.855782960495,-1.05671542653563
"9478",-12.5095736533061,3.33972855823208,-0.658479309469409
"9479",-6.7841482584595,2.67671385801999,0.0663053027665888
"9561",-4.33680277555378,-4.96585971446307,-6.11711103611205
"9562",28.0426356589147,-12.2312408946096,-2.35473086838102
"9563",9.38401172410533,-3.89124532362399,0.321556836214817
"9564",24.9796361661689,-8.5326250409735,-0.325552519949556
"9565",-12.2486547720193,-0.572300648607402,-4.06572690695253
"9571",-12.1683622581289,4.18048821978396,-0.00841538332071026
"9572",-14.9348991575185,4.15391342369917,-0.224973623782039
"9573",-13.6399064692128,5.402941452493,0.772418641653253
"9574",-17.3814337909262,5.30414174472407,0.343242018004015
"9575",-13.9397978451627,4.70289164283445,0.277218010640907
"9576",-16.3066769520871,6.91478918176017,1.44544376358964
"9577",-10.414878397711,4.18957143619576,0.552511893545498
"9661",6.70833333333333,-5.13545347467609,-1.31967085856233
"9662",5.2882380288238,-5.92758731175905,-5.23835666575167
"9663",47.784215073436,-15.6776209407788,-0.231089200431367
"9671",-16.7238570586808,4.17944119858853,-0.390205833577212
"9672",-14.9656386664395,2.8539089659633,-0.991903052258197
"9673",-11.8656818492682,2.57066796724176,-1.32375947691444
"9674",-12.3349993592208,2.58057431504969,-1.00239597085717
"9675",-12.179003021148,4.19492722905186,0.112592592592593
"9676",-13.5617888330246,2.38850307093252,-1.23606675640247
"9677",-15.0534673459085,3.47386083582403,-1.23125728457379
"9678",-14.9194547707559,3.76188507647788,-0.134102805985609
"9679",-13.6895837795388,4.80967893831503,0.455991864317817
"9761",26.2265656162744,-9.09801798550332,-0.0630174180143392
"9762",-3.34976614840096,-0.16093341380004,-1.13086881921697
"9763",9.78099914270127,-3.94296638521587,-1.02890739833415
"9764",-6.10889774236388,-2.79317322072667,-2.65459524408305
"9771",-11.9781783681214,5.44407607747339,1.62837264022314
"9772",-11.7695840775708,5.53738665081017,1.57707786744256
"9773",-9.64656290531777,4.25251056861664,0.527994600302644
"9774",-8.29543540508674,2.69897478746402,-0.383319981738464
"9775",0.991246530637143,2.85195023067245,2.55333394199458
"9776",-16.1500108389335,3.96621216019209,-0.178436326781151
"9777",-9.3137820882885,5.77511828555525,2.76091190285256
"9778",-9.76998660116123,4.93447569036597,1.53735664429831
"9779",-8.71601149018219,3.70542193038803,0.83105967949321
"9780",-12.4215432029165,5.23743392651444,2.15683749678084
